"Sentiment"	"SentimentText"
0	" i have to go into school tomorrow to sing, and babysit before that. when will i find time for the sims 3?! i'm going to cry!"
0	"I have to go to work."
0	"I have to wait till next Tuesday to see star trek cause no one will go with me till then.  Friends suck."
0	" i havent actually seen my bestfriend in maybe a month... My fault, i been so busy... And i miss her!"
1	"I haven't been on Twitter all day thought I'd make some late twitters."
0	" i haven't checked it for a while, but sushi's memorial site seems down, can anyone else see it? http://cli.gs/sushi"
1	"i hope everyone has a great day!"
0	"i hope i dont have any weird brain problem or disease  i think ill be fine though. the nurse doesnt sound too worried."
0	"i hope justice isnt mad at me"
0	"I hope the RAPE GHOST doesn't get me."
1	"I hope you find a great trousers"
0	"I is to drunk to know if in a partht or what nor"
0	" i just ate some bad fruit, i think"
0	"I just busted my ass in the kitchen and I'm wearin flats....grr stupid floor"
0	"i just got dumped by my boyfrnd  love  makayla"
1	"I just got to my 500 tweet...... Do i get a prize? *sidebar* Cassidy...... Your NASTY! Why i gots to hear about your wide peen for? Smh"
0	"i just had a bug crawling on my leg. it scared me. but now its in a water bottle i found on my floor. hopefully it doesnt find a way out!"
0	"I just heard David Eddings died earlier this month"
0	"I just hit my face on a box at work n scratched my cheek lol"
0	"I just made a $1k principal payment on my student loans because I realized my monthly payments only go to interest. ):"
0	"i just poked myself in the face with a Goose feather from my pillow..."
0	"I just restarted my iPod. I should've written down all my apps first."
1	"- I just saw one of the new Camaros &quot;in the wild&quot; for the first time! Cool."
0	"i just sneezed with a strepsil in my mouth and nearly choked (n)"
0	" I just waited so long for the finale of gossip girl to download, opened it up and it was the wrong one! They posted the wrong link! D:"
0	"I just wanna curl up and go back to bed!"
0	"I just wanna swim some laps but all the lanes are taken! This sucks."
0	"can't get it off my mind... &lt;/3"
0	"can't get my free haircut today... next week i guess"
0	" Can't get my hands on a copy of Cap #600 until at least Thursday. Actively avoiding spoilers, bought Deadpool to cheer me up instead"
0	"Can't sleep and have an exam tomorrow Oh No!"
0	"Can't sleep.  Watching Royal Pains.  Impressed. - http://royalpains.usanetwork.com/"
0	" can't sleep. But oh well, half my headache is gone."
0	"can't sleep. Have to be up at 6 in the am. Boo!  Go to sleep flor!!"
1	"cant wait to see eric and lauras house"
0	"Cardinals lost...AGAIN!"
0	"-- Catching up on last weeks Greys... I miss when it was awesome"
1	"- Catching up on some work! looking forward to going out 2night"
0	" Cavs fizzled, tribe burnt by Yankees. Not a happy day for Cleveland. #fb"
0	"Cavs lost!!!!! WHY!!!! Magic will lose easily though"
0	"cheer up shan."
0	"Class is boring"
0	"cleansed my face &amp;was reminded y I'm a winter not a summer ! I hate the sun . My face is so sore ! My everything is so sore !"
1	"--- click on my name &amp; go look at my profile"
0	" Climate Progress, MIT doubles its 2095 warming projection to 10?F ? with 866 ppm and Arctic warming of 20?F ( http://bit.ly/kdlvw )"
0	" clouds rolling in, hard to believe I got a little sunburned today.."
0	"- Clumsy 'ol me left an awful scratch scar on my nose while attempting to adjust the googles and freestyling at the same time."
1	"cocoa pebbles at midnight. xD"
0	" college is over, I have now cleared and handed in my student card  uni to look forward to and enjoying the summer months"
0	"Collingwood are playing shiteeeeeeeee atm. Comeee on boysssss!"
0	"Columbus Crew"
0	"come on AppStore Approval. its been almost 18 hrs :p lol"
0	"comfort foods shall be the death of me - there is dire need of eating less chocolate cake n getting more beauty sleep!"
0	"company is offering 2nd round of VSS RIF!"
1	"Completo. Just as the bell rings"
0	"confused...."
1	"coolness  http://yfrog.com/06atmfj"
0	"couldnt go with ashley"
0	"cousin not coming because of her senior project which isnt due for another fing 2 weeks &amp; its just an art project..ridiculous!!!"
1	"cracker night! Dinner at tgi Fridays and the cinema  it's gonna be good to awake up without a hangover 2mrw tattoo 2mrw?!"
0	"craig's a cokehead"
0	" crap day - feel sick and my phone has the battery life of, well, um, something with a miniscule life..."
1	" Currently getting dressed for ballet. Yes I am sitting here in a leotard, so what? Hahaa, I'm freezing..."
1	"da baby sleep now my gosh now its time 4 me 2 get sum rest b4 she gets up around 10am =("
0	"dad is leaving and wont be back til the wedding."
0	"dad left for turkey already"
0	" daddy passed away june 13, 2009"
0	" dag just when i decide to throw that freak em dress on, my most expensive get em heels &amp; my fox lashes.. didda sys zzzz.. wtf"
0	"cramps. FUCK YOU. ugh asdfghjkl; in so much pain right now. I should go eat a banana. http://tumblr.com/xzr1wz7ez"
1	"CUBASE IS WORKING OH MY GOD"
0	"- curiousity killed the cat... so much for wishing for the dream job..."
1	"Currently enjoying the tonight show... I've missed my Conan&lt;3"
0	"cuz frankie is going swimming...."
0	"D: :S &gt;.&lt; ?????????? WHAT??? ;_;&lt;/3"
0	"dads in the hosptal (stupid bees)"
0	" Dammit, my card didn't have enough money on it after all, which is why the DT deluxe box set was rejected. Now I have to get it again."
0	"- Damn I Have A Cold."
0	"damn it twitter UPDATE ME!!!"
0	"damn thuderstorms woke me up.. wish my bebe was here with me. I love you RICHARD"
1	"Dancing no more tonight. I'm EXHAUSTED."
0	"dang i feel like shit and those &quot;Above the Influence&quot; commercials really grind my gears."
0	"-- Daniel Powter Bad day http://bit.ly/ezAuU   i m NOT at COLDPLAY 2-nite in NASH..."
0	" darn i just found out im getting one of my tooth pulled out tomorrow, its gonna hurt so bad im guessing.(("
0	"-- darn. I forgot to bring a fork to work today...now I'm eating my salad with coffee sticks."
0	"David Eddings is dead. I hope he died believing he'd gotten that one story finally told."
0	"David Tennant is dating again. I thought he was saving himself for me. When will I meet some tall dark Scotsman to romance me?"
0	" Dear all, had to restore my computer and I have lost everything. Show delayed until I can get things back together."
0	"def feelin a way. Jus found out a guy my lil brother grew up wit died. Niggas shot him at a party. 19 n gone.. Smh.. Stop the violence"
0	" demi is going on tour, taylor is going tour, miley is going on tour, &amp; jonas brothers are going on tour, with the guy i think i &lt;3. : ..."
1	"Demi lovato is comming to london so is miley YAY! you lot will see me there trustttt mee still want to know what time itunes gig starts"
1	" designing away for #f3s - homepage, match stats, league tables, private games and more - previews coming soon (:"
0	"did I miss the hov track. smh I see mad twits about the hov shit."
0	"did you guys hear about the airplane crash? Scary."
0	"Didn't bring connector for camera on trip...saving new photos will have to wait another week..."
0	"Didnt calld Dad"
0	"Didn't do so well on the job today. Made $78. But I learned some valuable skills at the field manager meeting today!"
0	"didn't get an award but i did get recognized by all the seniors. They said that they are going to watch the plays because of me"
0	"didn't get my halo-halo but instead have an udon soup to go."
0	" didn't get to meet bachmann, but her young texan intern filled my quest for crazy..."
0	"didnt sticth today cos was reading on wattpad LOL"
0	"did't have proper food from morning on...  Liquid diet... Citrus in breakfast &amp; apple shake in lunch... missing home food"
0	"i just want my compositions back. i was going to work on a waltz/lullaby. stupid gremlins."
0	" I just woke up but I wanna go back to sleep, someone keep me up lol."
0	"I know I know"
0	"i know it could've been a lot worse. But a broken ankle is still enough to worry me."
0	"I like the emo boy in hollyoaks /sad"
0	"I look like a freakshow!! The beautician waxed my eyebrows into oblivion!!"
0	"i look so beautiful today lol(in my dreams) and yet there is nobody around who wants to do anything"
0	"i lost my 021 charger last night"
0	"i lost my book while i was sleeping. who does that?!"
0	"I lost two kids at Youth Group tonight. No joke."
1	"I love Dirk and his 44 points from tonight. Now if he could only realize he was meant to be with me.."
0	" I love him, and now, we're not even friends&lt;\3"
1	"i love my friends. And cant wait for church tomorrow!!!!!! Im up. Up. Up. Right now. This happens frequently."
1	"i love my momma &lt;3"
1	"i LOVE shortsTack! (Especially Shaun!!hehe) But(bradie &amp;andy r gorgeous too!!!"
1	"I love talking to you. Even if its simple words."
1	"I love the download fest."
1	"- I love you, what do you say? "
0	"I make nonsense jokes that make pain to others...."
0	" i may have diabites i cant spell it but yeah , fuck !! ttoally scared now , my body if fucked , soo fuckign annoying !!"
0	" I may not get to keep my engagement ring.. may have to switch it... not fair, bc I want THAT ring.. oh well. ily Sparkle Puff."
0	"i miss bby V....want to see her NOW!"
0	"I miss Direct TV...I could be watching the Cake Boss now or already watched it..."
0	"i miss guild wars... i still haven't touched the most recent one. it's just sitting on my desk. skylar alanine will get some action soon"
1	"I miss kelli. But I'm glad she's having fun  fun saturday night  goodnight. I miss jeffy."
0	"i miss my boys...."
0	"I miss my brycey alreadt... oside bound."
0	"I miss my cell phone"
0	"I miss my friends"
0	"i miss my leddy boo..."
0	"i miss the days when i was the starfish to his sponge"
0	"I miss us! Miss the old times with the guyz"
0	"I miss you.Where are you? D:"
0	"I need a hug"
0	"I need a new Ipod!! This freaking thing won't Sync anymore!!! Anywho......Hoping the Magics make a run for the W!!!"
0	" I NEED A PHONE....MISSIN DA CRACKBERRY RITE NOW, SOMEBODY HELP ME PLEASE!!"
0	" i need followers-If you want Satellite TV on your pc, check this site  See http://bit.ly/SuSvGu"
0	"I need ktv!"
0	"I need my car fixed"
0	"I need someone to comfort me"
0	" I need study a lot, tommorow 2 tests: in music and physics, oh, and also art homework! Hmm... I think, that I will make optical illusion!"
0	"I need you more than you need me...and this hurts Paige."
0	"i neva knew gettin an internship was this unpredictable"
0	"did't have proper food from morning on... Liquid diet... Citrus in breakfast &amp; apple shake in lunch..."
1	"Disneyland was great! ... Got to go and pick up the kitties in a minute ... ?"
1	"Dodgers are doing good today. ^3  6-0 Dodgers 2 outs"
0	"- doesn`t have a phone."
0	"Doing my Chem 16 Pre-lab. ("
1	" done with benjamin button, what a beautiful movie. Sleeping, dreaming of my wife. Hopefully go over her house early tomorrow&lt;3"
0	"don't feel like cooking..."
0	"dont get to see my boys tomorroww.im sad"
0	" dont let me down, mighty tkt booking portal..."
0	"- don't you hate it when you iPhone battery dies on you, and the nearest charge is 15 miles away "
0	" down, nite."
1	"dreams do come true."
0	"driving to school without justin texting me.. What a lonely morning"
0	"dumb kyle i @him but doesnt have me on his updates"
1	"eatin cereal"
1	"eating food! hahaha"
1	"eeep i love her. so glad she's around.... hannahh! you said you'd text you never didd!"
0	"ehhh startin to think this is not for me"
0	" english, bummer..."
1	"enjoying my last days of summer &gt;sigh&lt;"
0	"equals sad. In case you were wondering."
1	"-- err y am i still awake ? my birthday is june 24th woo hoo  , than BET awards june 28, than vegas july 2-5!"
0	"eurgh  silly sick. silly cold. silly tired. needs her stuff back!"
0	"even the hoff can't bandaid the scar left by diversity winning and not the father son dancey team."
0	"Every boy...Ive never met anyone as cold as them  Well some boys"
0	"everyone from home is going to the beach today &amp; I'm stuck in philly"
0	"everyone hates canada! No @Mileycyrus and no @mitchelmusso who wants to road trip to fargo to see @mitchelmusso cause i sure am!"
0	"everyones going on holiday and im left on my loansome for like the 5 year in a row :'( tis crap to be soo skint stuck in shitty scotland"
0	"exams how i hate exams in the summer ! its not fun not at all !! BEACH i miss you !&lt;3"
1	"- excited for toms shopping !"
1	"faster faster show on 16th in Brunswick"
0	"fed up and upset. i need some good nosh down me and a cuddle from a lovely boy with messy hair please. i need a night out too.."
1	"Feddy won! Woop woop! Must compose myself now in preparation pour le finale d'Apprentice later. WAY too much excitement for one day!"
0	"feeling a little under the weather today."
